10.6	3.54117e-08	8.18988e-06	8.22529e-06	0	1.18603e-11	3.20903e-11	4.39506e-11	3.76258e-11	2.02004e-11	5.78262e-11	1.48135e-07	1.78327e-11	1.48152e-07	9.24684e-06
10.7	3.33599e-08	8.58092e-06	8.61428e-06	0	1.15167e-11	3.1137e-11	4.26537e-11	3.65386e-11	1.95928e-11	5.61314e-11	1.41752e-07	1.72958e-11	1.41769e-07	9.75528e-06
10.8	3.14768e-08	8.91172e-06	8.94319e-06	0	1.11863e-11	3.02217e-11	4.1408e-11	3.54933e-11	1.90096e-11	5.4503e-11	1.35751e-07	1.67806e-11	1.35767e-07	1.02272e-05
10.9	2.97445e-08	9.17187e-06	9.20161e-06	0	1.08686e-11	2.93424e-11	4.02109e-11	3.44879e-11	1.84498e-11	5.29377e-11	1.30101e-07	1.6286e-11	1.30117e-07	1.06471e-05
11	2.81477e-08	9.35583e-06	9.38398e-06	0	1.05629e-11	2.84973e-11	3.90602e-11	3.35204e-11	1.79121e-11	5.14325e-11	1.24777e-07	1.5811e-11	1.24793e-07	1.10007e-05
11.1	2.66725e-08	9.46367e-06	9.49034e-06	0	1.02687e-11	2.76849e-11	3.79535e-11	3.2589e-11	1.73955e-11	4.99845e-11	1.19755e-07	1.53546e-11	1.19771e-07	1.12773e-05
11.2	2.53072e-08	9.5009e-06	9.5262e-06	0	9.98534e-12	2.69035e-11	3.68888e-11	3.16921e-11	1.68989e-11	4.8591e-11	1.15014e-07	1.49159e-11	1.15029e-07	1.14704e-05
11.3	2.40412e-08	9.47755e-06	9.50159e-06	0	9.71245e-12	2.61516e-11	3.5864e-11	3.08281e-11	1.64212e-11	4.72494e-11	1.10532e-07	1.4494e-11	1.10547e-07	1.15796e-05
11.4	2.28652e-08	9.40667e-06	9.42954e-06	0	9.44951e-12	2.54278e-11	3.48773e-11	2.99955e-11	1.59618e-11	4.59573e-11	1.06293e-07	1.40881e-11	1.06307e-07	1.16097e-05
11.5	2.17708e-08	9.30266e-06	9.32443e-06	0	9.19604e-12	2.47309e-11	3.39269e-11	2.91929e-11	1.55195e-11	4.47124e-11	1.02279e-07	1.36975e-11	1.02293e-07	1.15707e-05
11.6	2.07509e-08	9.17979e-06	9.20054e-06	0	8.95164e-12	2.40595e-11	3.30112e-11	2.84188e-11	1.50937e-11	4.35125e-11	9.84753e-08	1.33214e-11	9.84886e-08	1.14757e-05
11.7	1.97988e-08	9.05118e-06	9.07097e-06	0	8.7159e-12	2.34126e-11	3.21285e-11	2.76721e-11	1.46836e-11	4.23556e-11	9.48675e-08	1.29591e-11	9.48805e-08	1.13402e-05
11.8	1.89088e-08	8.92805e-06	8.94696e-06	0	8.48843e-12	2.27889e-11	3.12773e-11	2.69515e-11	1.42884e-11	4.12399e-11	9.1443e-08	1.26101e-11	9.14556e-08	1.11795e-05
11.9	1.80756e-08	8.81957e-06	8.83764e-06	0	8.26886e-12	2.21874e-11	3.04563e-11	2.62559e-11	1.39075e-11	4.01633e-11	8.81898e-08	1.22737e-11	8.8202e-08	1.10084e-05
12	1.72945e-08	8.73275e-06	8.75005e-06	0	8.05687e-12	2.16072e-11	2.96641e-11	2.55842e-11	1.35401e-11	3.91243e-11	8.50969e-08	1.19493e-11	8.51089e-08	1.08396e-05
12.1	1.65613e-08	8.67274e-06	8.6893e-06	0	7.85212e-12	2.10473e-11	2.88994e-11	2.49354e-11	1.31858e-11	3.81212e-11	8.21544e-08	1.16364e-11	8.2166e-08	1.06837e-05
12.2	1.58721e-08	8.64297e-06	8.65884e-06	0	7.6543e-12	2.05067e-11	2.8161e-11	2.43085e-11	1.2844e-11	3.71524e-11	7.93528e-08	1.13345e-11	7.93641e-08	1.0549e-05
12.3	1.52237e-08	8.64547e-06	8.6607e-06	0	7.46311e-12	1.99848e-11	2.74479e-11	2.37026e-11	1.2514e-11	3.62165e-11	7.66835e-08	1.10431e-11	7.66946e-08	1.04416e-05
12.4	1.46128e-08	8.68109e-06	8.6957e-06	0	7.2783e-12	1.94806e-11	2.67589e-11	2.31168e-11	1.21953e-11	3.53121e-11	7.41386e-08	1.07617e-11	7.41494e-08	1.03658e-05
12.5	1.40366e-08	8.74963e-06	8.76367e-06	0	7.09957e-12	1.89934e-11	2.6093e-11	2.25503e-11	1.18875e-11	3.44378e-11	7.17107e-08	1.049e-11	7.17212e-08	1.0324e-05
12.6	1.34926e-08	8.84998e-06	8.86348e-06	0	6.9267e-12	1.85226e-11	2.54493e-11	2.20022e-11	1.15902e-11	3.35924e-11	6.93928e-08	1.02274e-11	6.9403e-08	1.03173e-05
12.7	1.29785e-08	8.98019e-06	8.99317e-06	0	6.75943e-12	1.80673e-11	2.48267e-11	2.14719e-11	1.13028e-11	3.27747e-11	6.71786e-08	9.97366e-12	6.71886e-08	1.03459e-05
